array_code,Reference Designator,subsite,node,sensor,deploymentNumber,startDateTime,stopDateTime,in_am,in_qcdb_science,status
CE,CE02SHSM-SBD12-08-FDCHPA000,CE02SHSM,SBD12,08-FDCHPA000,8,2018-09-22T23:04:00,,yes,yes,not for review
CE,CE02SHSP-SP001-00-SPPENG000,CE02SHSP,SP001,00-SPPENG000,1,2015-03-18T19:20:00,2015-04-02T00:00:00,yes,,not for review
CE,CE02SHSP-SP001-00-SPPENG000,CE02SHSP,SP001,00-SPPENG000,3,2016-08-23T18:00:00,2016-10-02T16:52:00,yes,,not for review
CE,CE02SHSP-SP001-00-SPPENG000,CE02SHSP,SP001,00-SPPENG000,4,2016-10-11T19:03:00,2017-01-06T00:00:00,yes,,not for review
CE,CE02SHSP-SP001-00-SPPENG000,CE02SHSP,SP001,00-SPPENG000,5,2017-02-13T19:05:00,2017-03-16T20:45:00,yes,,not for review
CE,CE02SHSP-SP001-00-SPPENG000,CE02SHSP,SP001,00-SPPENG000,6,2017-04-22T00:44:00,2017-04-26T23:59:59,yes,,not for review
CE,CE02SHSP-SP001-00-SPPENG000,CE02SHSP,SP001,00-SPPENG000,7,2017-08-25T18:10:00,2017-12-07T18:30:00,yes,,not for review
CE,CE02SHSP-SP001-00-SPPENG000,CE02SHSP,SP001,00-SPPENG000,8,2017-12-07T19:01:00,2018-01-02T18:35:00,yes,,not for review
CE,CE02SHSP-SP001-00-SPPENG000,CE02SHSP,SP001,00-SPPENG000,9,2018-04-20T18:22:00,2018-05-09T21:00:00,yes,,not for review
CE,CE02SHSP-SP001-00-SPPENG000,CE02SHSP,SP001,00-SPPENG000,10,2018-05-23T16:51:00,2018-08-01T20:30:00,yes,,not for review
CE,CE02SHSP-SP001-00-SPPENG000,CE02SHSP,SP001,00-SPPENG000,11,2018-09-29T23:20:25,,yes,,not for review
CE,CE02SHSP-SP001-01-DOSTAJ000,CE02SHSP,SP001,01-DOSTAJ000,1,2015-03-18T19:20:00,2015-04-02T00:00:00,yes,yes,for review
CE,CE02SHSP-SP001-01-DOSTAJ000,CE02SHSP,SP001,01-DOSTAJ000,3,2016-08-23T18:00:00,2016-10-02T16:52:00,yes,yes,for review
CE,CE02SHSP-SP001-01-DOSTAJ000,CE02SHSP,SP001,01-DOSTAJ000,4,2016-10-11T19:03:00,2017-01-06T00:00:00,yes,yes,for review
CE,CE02SHSP-SP001-01-DOSTAJ000,CE02SHSP,SP001,01-DOSTAJ000,5,2017-02-13T19:05:00,2017-03-16T20:45:00,yes,yes,for review
CE,CE02SHSP-SP001-01-DOSTAJ000,CE02SHSP,SP001,01-DOSTAJ000,6,2017-04-22T00:44:00,2017-04-26T23:59:59,yes,yes,for review
CE,CE02SHSP-SP001-01-DOSTAJ000,CE02SHSP,SP001,01-DOSTAJ000,7,2017-08-25T18:10:00,2017-12-07T18:30:00,yes,yes,for review
CE,CE02SHSP-SP001-01-DOSTAJ000,CE02SHSP,SP001,01-DOSTAJ000,8,2017-12-07T19:01:00,2018-01-02T18:35:00,yes,yes,for review
CE,CE02SHSP-SP001-01-DOSTAJ000,CE02SHSP,SP001,01-DOSTAJ000,9,2018-04-20T18:22:00,2018-05-09T21:00:00,yes,yes,for review
CE,CE02SHSP-SP001-01-DOSTAJ000,CE02SHSP,SP001,01-DOSTAJ000,10,2018-05-23T16:51:00,2018-08-01T20:30:00,yes,yes,for review
CE,CE02SHSP-SP001-01-DOSTAJ000,CE02SHSP,SP001,01-DOSTAJ000,11,2018-09-29T23:20:25,,yes,yes,not for review
CE,CE02SHSP-SP001-02-VELPTJ000,CE02SHSP,SP001,02-VELPTJ000,1,2015-03-18T19:20:00,2015-04-02T00:00:00,yes,yes,for review
CE,CE02SHSP-SP001-02-VELPTJ000,CE02SHSP,SP001,02-VELPTJ000,3,2016-08-23T18:00:00,2016-10-02T16:52:00,yes,yes,for review
CE,CE02SHSP-SP001-02-VELPTJ000,CE02SHSP,SP001,02-VELPTJ000,4,2016-10-11T19:03:00,2017-01-06T00:00:00,yes,yes,for review
CE,CE02SHSP-SP001-02-VELPTJ000,CE02SHSP,SP001,02-VELPTJ000,5,2017-02-13T19:05:00,2017-03-16T20:45:00,yes,yes,for review
CE,CE02SHSP-SP001-02-VELPTJ000,CE02SHSP,SP001,02-VELPTJ000,6,2017-04-22T00:44:00,2017-04-26T23:59:59,yes,yes,for review
CE,CE02SHSP-SP001-02-VELPTJ000,CE02SHSP,SP001,02-VELPTJ000,7,2017-08-25T18:10:00,2017-12-07T18:30:00,yes,yes,for review
CE,CE02SHSP-SP001-02-VELPTJ000,CE02SHSP,SP001,02-VELPTJ000,8,2017-12-07T19:01:00,2018-01-02T18:35:00,yes,yes,for review
CE,CE02SHSP-SP001-02-VELPTJ000,CE02SHSP,SP001,02-VELPTJ000,9,2018-04-20T18:22:00,2018-05-09T21:00:00,yes,yes,for review
CE,CE02SHSP-SP001-02-VELPTJ000,CE02SHSP,SP001,02-VELPTJ000,10,2018-05-23T16:51:00,2018-08-01T20:30:00,yes,yes,for review
CE,CE02SHSP-SP001-02-VELPTJ000,CE02SHSP,SP001,02-VELPTJ000,11,2018-09-29T23:20:25,,yes,yes,not for review
CE,CE02SHSP-SP001-04-OPTAAJ000,CE02SHSP,SP001,04-OPTAAJ000,1,2015-03-18T19:20:00,2015-04-02T00:00:00,yes,yes,for review
CE,CE02SHSP-SP001-04-OPTAAJ000,CE02SHSP,SP001,04-OPTAAJ000,3,2016-08-23T18:00:00,2016-10-02T16:52:00,yes,yes,for review
CE,CE02SHSP-SP001-04-OPTAAJ000,CE02SHSP,SP001,04-OPTAAJ000,4,2016-10-11T19:03:00,2017-01-06T00:00:00,yes,yes,for review
CE,CE02SHSP-SP001-04-OPTAAJ000,CE02SHSP,SP001,04-OPTAAJ000,5,2017-02-13T19:05:00,2017-03-16T20:45:00,yes,yes,for review
CE,CE02SHSP-SP001-04-OPTAAJ000,CE02SHSP,SP001,04-OPTAAJ000,6,2017-04-22T00:44:00,2017-04-26T23:59:59,yes,yes,for review
CE,CE02SHSP-SP001-04-OPTAAJ000,CE02SHSP,SP001,04-OPTAAJ000,7,2017-08-25T18:10:00,2017-12-07T18:30:00,yes,yes,for review
CE,CE02SHSP-SP001-04-OPTAAJ000,CE02SHSP,SP001,04-OPTAAJ000,8,2017-12-07T19:01:00,2018-01-02T18:35:00,yes,yes,for review
CE,CE02SHSP-SP001-04-OPTAAJ000,CE02SHSP,SP001,04-OPTAAJ000,9,2018-04-20T18:22:00,2018-05-09T21:00:00,yes,yes,for review
CE,CE02SHSP-SP001-04-OPTAAJ000,CE02SHSP,SP001,04-OPTAAJ000,10,2018-05-23T16:51:00,2018-08-01T20:30:00,yes,yes,for review
CE,CE02SHSP-SP001-04-OPTAAJ000,CE02SHSP,SP001,04-OPTAAJ000,11,2018-09-29T23:20:25,,yes,yes,not for review
CE,CE02SHSP-SP001-05-NUTNRJ000,CE02SHSP,SP001,05-NUTNRJ000,1,2015-03-18T19:20:00,2015-04-02T00:00:00,yes,yes,for review
CE,CE02SHSP-SP001-05-NUTNRJ000,CE02SHSP,SP001,05-NUTNRJ000,3,2016-08-23T18:00:00,2016-10-02T16:52:00,yes,yes,for review
CE,CE02SHSP-SP001-05-NUTNRJ000,CE02SHSP,SP001,05-NUTNRJ000,4,2016-10-11T19:03:00,2017-01-06T00:00:00,yes,yes,for review
CE,CE02SHSP-SP001-05-NUTNRJ000,CE02SHSP,SP001,05-NUTNRJ000,5,2017-02-13T19:05:00,2017-03-16T20:45:00,yes,yes,for review
CE,CE02SHSP-SP001-05-NUTNRJ000,CE02SHSP,SP001,05-NUTNRJ000,6,2017-04-22T00:44:00,2017-04-26T23:59:59,yes,yes,for review
CE,CE02SHSP-SP001-05-NUTNRJ000,CE02SHSP,SP001,05-NUTNRJ000,7,2017-08-25T18:10:00,2017-12-07T18:30:00,yes,yes,for review
CE,CE02SHSP-SP001-05-NUTNRJ000,CE02SHSP,SP001,05-NUTNRJ000,8,2017-12-07T19:01:00,2018-01-02T18:35:00,yes,yes,for review
CE,CE02SHSP-SP001-05-NUTNRJ000,CE02SHSP,SP001,05-NUTNRJ000,9,2018-04-20T18:22:00,2018-05-09T21:00:00,yes,yes,for review
CE,CE02SHSP-SP001-05-NUTNRJ000,CE02SHSP,SP001,05-NUTNRJ000,10,2018-05-23T16:51:00,2018-08-01T20:30:00,yes,yes,for review
CE,CE02SHSP-SP001-05-NUTNRJ000,CE02SHSP,SP001,05-NUTNRJ000,11,2018-09-29T23:20:25,,yes,yes,not for review
CE,CE02SHSP-SP001-06-SPKIRJ000,CE02SHSP,SP001,06-SPKIRJ000,1,2015-03-18T19:20:00,2015-04-02T00:00:00,yes,yes,for review
CE,CE02SHSP-SP001-06-SPKIRJ000,CE02SHSP,SP001,06-SPKIRJ000,3,2016-08-23T18:00:00,2016-10-02T16:52:00,yes,yes,for review
CE,CE02SHSP-SP001-06-SPKIRJ000,CE02SHSP,SP001,06-SPKIRJ000,4,2016-10-11T19:03:00,2017-01-06T00:00:00,yes,yes,for review
CE,CE02SHSP-SP001-06-SPKIRJ000,CE02SHSP,SP001,06-SPKIRJ000,5,2017-02-13T19:05:00,2017-03-16T20:45:00,yes,yes,for review
CE,CE02SHSP-SP001-06-SPKIRJ000,CE02SHSP,SP001,06-SPKIRJ000,6,2017-04-22T00:44:00,2017-04-26T23:59:59,yes,yes,for review
CE,CE02SHSP-SP001-06-SPKIRJ000,CE02SHSP,SP001,06-SPKIRJ000,7,2017-08-25T18:10:00,2017-12-07T18:30:00,yes,yes,for review
CE,CE02SHSP-SP001-06-SPKIRJ000,CE02SHSP,SP001,06-SPKIRJ000,8,2017-12-07T19:01:00,2018-01-02T18:35:00,yes,yes,for review
CE,CE02SHSP-SP001-06-SPKIRJ000,CE02SHSP,SP001,06-SPKIRJ000,9,2018-04-20T18:22:00,2018-05-09T21:00:00,yes,yes,for review
CE,CE02SHSP-SP001-06-SPKIRJ000,CE02SHSP,SP001,06-SPKIRJ000,10,2018-05-23T16:51:00,2018-08-01T20:30:00,yes,yes,for review
CE,CE02SHSP-SP001-06-SPKIRJ000,CE02SHSP,SP001,06-SPKIRJ000,11,2018-09-29T23:20:25,,yes,yes,not for review
CE,CE02SHSP-SP001-07-FLORTJ000,CE02SHSP,SP001,07-FLORTJ000,1,2015-03-18T19:20:00,2015-04-02T00:00:00,yes,yes,for review
CE,CE02SHSP-SP001-07-FLORTJ000,CE02SHSP,SP001,07-FLORTJ000,3,2016-08-23T18:00:00,2016-10-02T16:52:00,yes,yes,for review
CE,CE02SHSP-SP001-07-FLORTJ000,CE02SHSP,SP001,07-FLORTJ000,4,2016-10-11T19:03:00,2017-01-06T00:00:00,yes,yes,for review
CE,CE02SHSP-SP001-07-FLORTJ000,CE02SHSP,SP001,07-FLORTJ000,5,2017-02-13T19:05:00,2017-03-16T20:45:00,yes,yes,for review
CE,CE02SHSP-SP001-07-FLORTJ000,CE02SHSP,SP001,07-FLORTJ000,6,2017-04-22T00:44:00,2017-04-26T23:59:59,yes,yes,for review
CE,CE02SHSP-SP001-07-FLORTJ000,CE02SHSP,SP001,07-FLORTJ000,7,2017-08-25T18:10:00,2017-12-07T18:30:00,yes,yes,for review
CE,CE02SHSP-SP001-07-FLORTJ000,CE02SHSP,SP001,07-FLORTJ000,8,2017-12-07T19:01:00,2018-01-02T18:35:00,yes,yes,for review
CE,CE02SHSP-SP001-07-FLORTJ000,CE02SHSP,SP001,07-FLORTJ000,9,2018-04-20T18:22:00,2018-05-09T21:00:00,yes,yes,for review
CE,CE02SHSP-SP001-07-FLORTJ000,CE02SHSP,SP001,07-FLORTJ000,10,2018-05-23T16:51:00,2018-08-01T20:30:00,yes,yes,for review
CE,CE02SHSP-SP001-07-FLORTJ000,CE02SHSP,SP001,07-FLORTJ000,11,2018-09-29T23:20:25,,yes,yes,not for review
CE,CE02SHSP-SP001-08-CTDPFJ000,CE02SHSP,SP001,08-CTDPFJ000,1,2015-03-18T19:20:00,2015-04-02T00:00:00,yes,yes,for review
CE,CE02SHSP-SP001-08-CTDPFJ000,CE02SHSP,SP001,08-CTDPFJ000,3,2016-08-23T18:00:00,2016-10-02T16:52:00,yes,yes,for review
CE,CE02SHSP-SP001-08-CTDPFJ000,CE02SHSP,SP001,08-CTDPFJ000,4,2016-10-11T19:03:00,2017-01-06T00:00:00,yes,yes,for review
CE,CE02SHSP-SP001-08-CTDPFJ000,CE02SHSP,SP001,08-CTDPFJ000,5,2017-02-13T19:05:00,2017-03-16T20:45:00,yes,yes,for review
CE,CE02SHSP-SP001-08-CTDPFJ000,CE02SHSP,SP001,08-CTDPFJ000,6,2017-04-22T00:44:00,2017-04-26T23:59:59,yes,yes,for review
CE,CE02SHSP-SP001-08-CTDPFJ000,CE02SHSP,SP001,08-CTDPFJ000,7,2017-08-25T18:10:00,2017-12-07T18:30:00,yes,yes,for review
CE,CE02SHSP-SP001-08-CTDPFJ000,CE02SHSP,SP001,08-CTDPFJ000,8,2017-12-07T19:01:00,2018-01-02T18:35:00,yes,yes,for review
CE,CE02SHSP-SP001-08-CTDPFJ000,CE02SHSP,SP001,08-CTDPFJ000,9,2018-04-20T18:22:00,2018-05-09T21:00:00,yes,yes,for review
CE,CE02SHSP-SP001-08-CTDPFJ000,CE02SHSP,SP001,08-CTDPFJ000,10,2018-05-23T16:51:00,2018-08-01T20:30:00,yes,yes,for review
CE,CE02SHSP-SP001-08-CTDPFJ000,CE02SHSP,SP001,08-CTDPFJ000,11,2018-09-29T23:20:25,,yes,yes,not for review
CE,CE02SHSP-SP001-09-PARADJ000,CE02SHSP,SP001,09-PARADJ000,1,2015-03-18T19:20:00,2015-04-02T00:00:00,yes,yes,for review
CE,CE02SHSP-SP001-09-PARADJ000,CE02SHSP,SP001,09-PARADJ000,3,2016-08-23T18:00:00,2016-10-02T16:52:00,yes,yes,for review
CE,CE02SHSP-SP001-09-PARADJ000,CE02SHSP,SP001,09-PARADJ000,4,2016-10-11T19:03:00,2017-01-06T00:00:00,yes,yes,for review
CE,CE02SHSP-SP001-09-PARADJ000,CE02SHSP,SP001,09-PARADJ000,5,2017-02-13T19:05:00,2017-03-16T20:45:00,yes,yes,for review
CE,CE02SHSP-SP001-09-PARADJ000,CE02SHSP,SP001,09-PARADJ000,6,2017-04-22T00:44:00,2017-04-26T23:59:59,yes,yes,for review
CE,CE02SHSP-SP001-09-PARADJ000,CE02SHSP,SP001,09-PARADJ000,7,2017-08-25T18:10:00,2017-12-07T18:30:00,yes,yes,for review
CE,CE02SHSP-SP001-09-PARADJ000,CE02SHSP,SP001,09-PARADJ000,8,2017-12-07T19:01:00,2018-01-02T18:35:00,yes,yes,for review
CE,CE02SHSP-SP001-09-PARADJ000,CE02SHSP,SP001,09-PARADJ000,9,2018-04-20T18:22:00,2018-05-09T21:00:00,yes,yes,for review
CE,CE02SHSP-SP001-09-PARADJ000,CE02SHSP,SP001,09-PARADJ000,10,2018-05-23T16:51:00,2018-08-01T20:30:00,yes,yes,for review
CE,CE02SHSP-SP001-09-PARADJ000,CE02SHSP,SP001,09-PARADJ000,11,2018-09-29T23:20:25,,yes,yes,not for review
CE,CE02SHSP-SP002-00-SPPENG000,CE02SHSP,SP002,00-SPPENG000,2,2015-03-18T20:15:00,2015-04-30T00:00:00,yes,,not for review
CE,CE02SHSP-SP002-01-DOSTAJ000,CE02SHSP,SP002,01-DOSTAJ000,2,2015-03-18T20:15:00,2015-04-30T00:00:00,yes,yes,for review
CE,CE02SHSP-SP002-02-VELPTJ000,CE02SHSP,SP002,02-VELPTJ000,2,2015-03-18T20:15:00,2015-04-30T00:00:00,yes,yes,for review
CE,CE02SHSP-SP002-04-OPTAAJ000,CE02SHSP,SP002,04-OPTAAJ000,2,2015-03-18T20:15:00,2015-04-30T00:00:00,yes,yes,for review
CE,CE02SHSP-SP002-05-NUTNRJ000,CE02SHSP,SP002,05-NUTNRJ000,2,2015-03-18T20:15:00,2015-04-30T00:00:00,yes,yes,for review
CE,CE02SHSP-SP002-06-SPKIRJ000,CE02SHSP,SP002,06-SPKIRJ000,2,2015-03-18T20:15:00,2015-04-30T00:00:00,yes,yes,for review
CE,CE02SHSP-SP002-07-FLORTJ000,CE02SHSP,SP002,07-FLORTJ000,2,2015-03-18T20:15:00,2015-04-30T00:00:00,yes,yes,for review
CE,CE02SHSP-SP002-08-CTDPFJ000,CE02SHSP,SP002,08-CTDPFJ000,2,2015-03-18T20:15:00,2015-04-30T00:00:00,yes,yes,for review
CE,CE02SHSP-SP002-09-PARADJ000,CE02SHSP,SP002,09-PARADJ000,2,2015-03-18T20:15:00,2015-04-30T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-05-ADCPSI103,CE04OSBP,LJ01C,05-ADCPSI103,1,2014-08-15T00:12:00,2015-08-02T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-05-ADCPSI103,CE04OSBP,LJ01C,05-ADCPSI103,2,2015-08-03T22:00:00,2016-07-21T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-05-ADCPSI103,CE04OSBP,LJ01C,05-ADCPSI103,3,2016-07-22T22:50:00,2017-08-10T04:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-05-ADCPSI103,CE04OSBP,LJ01C,05-ADCPSI103,4,2017-08-10T16:00:00,2018-06-25T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-05-ADCPSI103,CE04OSBP,LJ01C,05-ADCPSI103,5,2018-06-25T00:00:00,,yes,yes,not for review
CE,CE04OSBP-LJ01C-06-CTDBPO108,CE04OSBP,LJ01C,06-CTDBPO108,1,2014-08-15T00:12:00,2015-08-02T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-06-CTDBPO108,CE04OSBP,LJ01C,06-CTDBPO108,2,2015-08-03T22:00:00,2016-07-21T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-06-CTDBPO108,CE04OSBP,LJ01C,06-CTDBPO108,3,2016-07-22T22:50:00,2017-08-10T04:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-06-CTDBPO108,CE04OSBP,LJ01C,06-CTDBPO108,4,2017-08-10T16:00:00,2018-06-25T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-06-CTDBPO108,CE04OSBP,LJ01C,06-CTDBPO108,5,2018-06-25T00:00:00,,yes,yes,not for review
CE,CE04OSBP-LJ01C-06-DOSTAD108,CE04OSBP,LJ01C,06-DOSTAD108,1,2014-08-15T00:12:00,2015-08-02T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-06-DOSTAD108,CE04OSBP,LJ01C,06-DOSTAD108,2,2015-08-03T22:00:00,2016-07-21T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-06-DOSTAD108,CE04OSBP,LJ01C,06-DOSTAD108,3,2016-07-22T22:50:00,2017-08-10T04:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-06-DOSTAD108,CE04OSBP,LJ01C,06-DOSTAD108,4,2017-08-10T16:00:00,2018-06-25T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-06-DOSTAD108,CE04OSBP,LJ01C,06-DOSTAD108,5,2018-06-25T00:00:00,,yes,yes,not for review
CE,CE04OSBP-LJ01C-07-VEL3DC107,CE04OSBP,LJ01C,07-VEL3DC107,1,2014-08-15T00:12:00,2015-08-02T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-07-VEL3DC107,CE04OSBP,LJ01C,07-VEL3DC107,2,2015-08-03T22:00:00,2016-07-21T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-07-VEL3DC107,CE04OSBP,LJ01C,07-VEL3DC107,3,2016-07-22T22:50:00,2017-08-10T04:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-07-VEL3DC107,CE04OSBP,LJ01C,07-VEL3DC107,4,2017-08-10T16:00:00,2018-06-25T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-07-VEL3DC107,CE04OSBP,LJ01C,07-VEL3DC107,5,2018-06-25T00:00:00,,yes,yes,not for review
CE,CE04OSBP-LJ01C-08-OPTAAC104,CE04OSBP,LJ01C,08-OPTAAC104,1,2014-08-15T00:12:00,2015-08-02T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-08-OPTAAC104,CE04OSBP,LJ01C,08-OPTAAC104,2,2015-08-03T22:00:00,2016-07-21T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-08-OPTAAC104,CE04OSBP,LJ01C,08-OPTAAC104,3,2016-07-22T22:50:00,2017-08-10T04:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-08-OPTAAC104,CE04OSBP,LJ01C,08-OPTAAC104,4,2017-08-10T16:00:00,2018-06-25T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-08-OPTAAC104,CE04OSBP,LJ01C,08-OPTAAC104,5,2018-06-25T00:00:00,,yes,yes,not for review
CE,CE04OSBP-LJ01C-09-PCO2WB104,CE04OSBP,LJ01C,09-PCO2WB104,1,2014-08-15T00:12:00,2015-08-02T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-09-PCO2WB104,CE04OSBP,LJ01C,09-PCO2WB104,2,2015-08-03T22:00:00,2016-07-21T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-09-PCO2WB104,CE04OSBP,LJ01C,09-PCO2WB104,3,2016-07-22T22:50:00,2017-08-10T04:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-09-PCO2WB104,CE04OSBP,LJ01C,09-PCO2WB104,4,2017-08-10T16:00:00,2018-06-25T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-09-PCO2WB104,CE04OSBP,LJ01C,09-PCO2WB104,5,2018-06-25T00:00:00,,yes,yes,not for review
CE,CE04OSBP-LJ01C-10-PHSEND107,CE04OSBP,LJ01C,10-PHSEND107,1,2014-08-15T00:12:00,2015-08-02T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-10-PHSEND107,CE04OSBP,LJ01C,10-PHSEND107,2,2015-08-03T22:00:00,2016-07-21T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-10-PHSEND107,CE04OSBP,LJ01C,10-PHSEND107,3,2016-07-22T22:50:00,2017-08-10T04:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-10-PHSEND107,CE04OSBP,LJ01C,10-PHSEND107,4,2017-08-10T16:00:00,2018-06-25T00:00:00,yes,yes,for review
CE,CE04OSBP-LJ01C-10-PHSEND107,CE04OSBP,LJ01C,10-PHSEND107,5,2018-06-25T00:00:00,,yes,yes,not for review
CE,CE04OSBP-LJ01C-11-HYDBBA105,CE04OSBP,LJ01C,11-HYDBBA105,1,2014-08-15T00:12:00,2015-08-02T00:00:00,yes,,not for review
CE,CE04OSBP-LJ01C-11-HYDBBA105,CE04OSBP,LJ01C,11-HYDBBA105,2,2015-08-03T22:45:00,2016-07-21T00:00:00,yes,,not for review
CE,CE04OSBP-LJ01C-11-HYDBBA105,CE04OSBP,LJ01C,11-HYDBBA105,3,2016-07-22T22:50:00,2017-08-10T04:00:00,yes,,not for review
CE,CE04OSBP-LJ01C-11-HYDBBA105,CE04OSBP,LJ01C,11-HYDBBA105,4,2017-08-10T16:00:00,2018-06-25T00:00:00,yes,,not for review
CE,CE04OSBP-LJ01C-11-HYDBBA105,CE04OSBP,LJ01C,11-HYDBBA105,5,2018-06-25T00:00:00,,yes,,not for review
CE,CE04OSBP-LV01C-06-CAMDSB106,CE04OSBP,LV01C,06-CAMDSB106,1,2014-08-16T07:59:00,2017-08-04T01:00:00,yes,yes,not for review
CE,CE04OSBP-LV01C-06-CAMDSB106,CE04OSBP,LV01C,06-CAMDSB106,4,2017-08-05T06:30:00,2018-06-25T00:00:00,yes,yes,not for review
CE,CE04OSBP-LV01C-06-CAMDSB106,CE04OSBP,LV01C,06-CAMDSB106,5,2018-06-25T00:00:00,,yes,yes,not for review
CE,CE04OSPD-DP01B-00-ENG000000,CE04OSPD,DP01B,00-ENG000000,1,2014-08-16T23:30:00,2015-07-23T00:00:00,yes,,not for review
CE,CE04OSPD-DP01B-00-ENG000000,CE04OSPD,DP01B,00-ENG000000,2,2015-07-24T19:50:00,,yes,,not for review
CE,CE04OSPD-DP01B-01-CTDPFL105,CE04OSPD,DP01B,01-CTDPFL105,1,2014-08-16T23:30:00,2015-07-23T00:00:00,yes,yes,for review
CE,CE04OSPD-DP01B-01-CTDPFL105,CE04OSPD,DP01B,01-CTDPFL105,2,2015-07-24T19:50:00,2016-08-07T00:00:00,yes,yes,for review
CE,CE04OSPD-DP01B-01-CTDPFL105,CE04OSPD,DP01B,01-CTDPFL105,3,2016-08-07T03:50:00,2018-07-23T00:00:00,yes,yes,for review
CE,CE04OSPD-DP01B-01-CTDPFL105,CE04OSPD,DP01B,01-CTDPFL105,4,2018-07-23T00:00:00,,yes,yes,not for review
CE,CE04OSPD-DP01B-02-VEL3DA105,CE04OSPD,DP01B,02-VEL3DA105,1,2014-08-16T23:30:00,2015-07-23T00:00:00,yes,yes,for review
CE,CE04OSPD-DP01B-02-VEL3DA105,CE04OSPD,DP01B,02-VEL3DA105,2,2015-07-24T19:50:00,2016-08-07T00:00:00,yes,yes,for review
CE,CE04OSPD-DP01B-02-VEL3DA105,CE04OSPD,DP01B,02-VEL3DA105,3,2016-08-07T03:50:00,2018-07-23T00:00:00,yes,yes,for review
CE,CE04OSPD-DP01B-02-VEL3DA105,CE04OSPD,DP01B,02-VEL3DA105,4,2018-07-23T00:00:00,,yes,yes,not for review
CE,CE04OSPD-DP01B-03-FLCDRA103,CE04OSPD,DP01B,03-FLCDRA103,1,2014-08-16T23:30:00,2015-07-23T00:00:00,yes,yes,for review
CE,CE04OSPD-DP01B-03-FLCDRA103,CE04OSPD,DP01B,03-FLCDRA103,2,2015-07-24T19:50:00,2016-08-07T00:00:00,yes,yes,for review
CE,CE04OSPD-DP01B-03-FLCDRA103,CE04OSPD,DP01B,03-FLCDRA103,3,2016-08-07T03:50:00,2018-07-23T00:00:00,yes,yes,for review
CE,CE04OSPD-DP01B-03-FLCDRA103,CE04OSPD,DP01B,03-FLCDRA103,4,2018-07-23T00:00:00,,yes,yes,not for review
CE,CE04OSPD-DP01B-04-FLNTUA103,CE04OSPD,DP01B,04-FLNTUA103,1,2014-08-16T23:30:00,2015-07-23T00:00:00,yes,yes,for review
CE,CE04OSPD-DP01B-04-FLNTUA103,CE04OSPD,DP01B,04-FLNTUA103,2,2015-07-24T19:50:00,2016-08-07T00:00:00,yes,yes,for review
CE,CE04OSPD-DP01B-04-FLNTUA103,CE04OSPD,DP01B,04-FLNTUA103,3,2016-08-07T03:50:00,2018-07-23T00:00:00,yes,yes,for review
CE,CE04OSPD-DP01B-04-FLNTUA103,CE04OSPD,DP01B,04-FLNTUA103,4,2018-07-23T00:00:00,,yes,yes,not for review
CE,CE04OSPD-DP01B-06-DOSTAD105,CE04OSPD,DP01B,06-DOSTAD105,1,2014-08-16T23:30:00,2015-07-23T00:00:00,yes,yes,for review
CE,CE04OSPD-DP01B-06-DOSTAD105,CE04OSPD,DP01B,06-DOSTAD105,2,2015-07-24T19:50:00,2016-08-07T00:00:00,yes,yes,for review
CE,CE04OSPD-DP01B-06-DOSTAD105,CE04OSPD,DP01B,06-DOSTAD105,3,2016-08-07T03:50:00,2018-07-23T00:00:00,yes,yes,for review
CE,CE04OSPD-DP01B-06-DOSTAD105,CE04OSPD,DP01B,06-DOSTAD105,4,2018-07-23T00:00:00,,yes,yes,not for review
CE,CE04OSPS-PC01B-05-ZPLSCB102,CE04OSPS,PC01B,05-ZPLSCB102,1,2014-08-30T09:16:00,2015-08-02T00:00:00,yes,,not for review
